modname:farmersdelight

texture:id=txt0001,filename=assets/farmersdelight/textures/block/cabbages_stage6.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/farmersdelight/textures/block/cabbages_stage7.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/farmersdelight/textures/block/cabbages_stage4.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/farmersdelight/textures/block/cabbages_stage5.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/farmersdelight/textures/block/cabbages_stage2.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/farmersdelight/textures/block/cabbages_stage3.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/farmersdelight/textures/block/cabbages_stage0.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/farmersdelight/textures/block/cabbages_stage1.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/farmersdelight/textures/block/tatami_mat_half.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/farmersdelight/textures/block/tatami_mat_side.png,xcount=1,ycount=1
texture:id=txt0011,filename=assets/farmersdelight/textures/block/tray_bottom.png,xcount=1,ycount=1
texture:id=txt0012,filename=assets/farmersdelight/textures/block/tray_pie_leftover.png,xcount=1,ycount=1
texture:id=txt0013,filename=assets/farmersdelight/textures/block/shepherds_pie_side.png,xcount=1,ycount=1
texture:id=txt0014,filename=assets/farmersdelight/textures/block/shepherds_pie_top.png,xcount=1,ycount=1
texture:id=txt0015,filename=assets/farmersdelight/textures/block/shepherds_pie_inner.png,xcount=1,ycount=1
texture:id=txt0016,filename=assets/farmersdelight/textures/block/tray_top.png,xcount=1,ycount=1
texture:id=txt0017,filename=assets/farmersdelight/textures/block/jungle_pantry_top.png,xcount=1,ycount=1
texture:id=txt0018,filename=assets/farmersdelight/textures/block/jungle_pantry_side.png,xcount=1,ycount=1
texture:id=txt0019,filename=assets/farmersdelight/textures/block/jungle_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/farmersdelight/textures/block/jungle_pantry_front.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/farmersdelight/textures/block/warped_pantry_top.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/farmersdelight/textures/block/warped_pantry_side.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/farmersdelight/textures/block/warped_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/farmersdelight/textures/block/warped_pantry_front.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/farmersdelight/textures/block/acacia_pantry_top.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/farmersdelight/textures/block/acacia_pantry_side.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/farmersdelight/textures/block/acacia_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/farmersdelight/textures/block/acacia_pantry_front.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/farmersdelight/textures/block/wild_rice_top.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/farmersdelight/textures/block/wild_rice_bottom.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/farmersdelight/textures/block/tall_rice_stage5.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/farmersdelight/textures/block/tall_rice_stage4.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/farmersdelight/textures/block/tall_rice_stage3.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/farmersdelight/textures/block/tall_rice_stage3_upper.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/farmersdelight/textures/block/tall_rice_stage4_upper.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/farmersdelight/textures/block/tall_rice_stage5_upper.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/farmersdelight/textures/block/wild_cabbages.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/farmersdelight/textures/block/pie_bottom.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/farmersdelight/textures/block/pie_side.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/farmersdelight/textures/block/sweet_berry_cheesecake_top.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/farmersdelight/textures/block/sweet_berry_cheesecake_inner.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/farmersdelight/textures/block/birch_pantry_top.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/farmersdelight/textures/block/birch_pantry_side.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/farmersdelight/textures/block/birch_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/farmersdelight/textures/block/birch_pantry_front.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/farmersdelight/textures/block/wild_carrots.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/farmersdelight/textures/block/crate_bottom.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/farmersdelight/textures/block/carrot_crate_side.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/farmersdelight/textures/block/carrot_crate_top.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/farmersdelight/textures/block/oak_pantry_top.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/farmersdelight/textures/block/oak_pantry_side.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/farmersdelight/textures/block/oak_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/farmersdelight/textures/block/oak_pantry_front.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/farmersdelight/textures/block/rope.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/farmersdelight/textures/block/tomato_crate_side.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/farmersdelight/textures/block/tomato_crate_top.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/farmersdelight/textures/block/safety_net.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/farmersdelight/textures/block/wild_tomatoes.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/farmersdelight/textures/block/onions_stage2.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/farmersdelight/textures/block/onions_stage3.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/farmersdelight/textures/block/onions_stage1.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/farmersdelight/textures/block/onions_stage0.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/farmersdelight/textures/block/rich_soil.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/farmersdelight/textures/block/rice_bag_bottom.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/farmersdelight/textures/block/rice_bag_side.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/farmersdelight/textures/block/rice_bag_top.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/farmersdelight/textures/block/rice_bag_side_tied.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/farmersdelight/textures/block/tray_rice_berry_garnish.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/farmersdelight/textures/block/honey_glazed_ham_body.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/farmersdelight/textures/block/honey_glazed_ham_bone.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/farmersdelight/textures/block/tray_rice_berry_leftover.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/farmersdelight/textures/block/potato_crate_side.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/farmersdelight/textures/block/potato_crate_top.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/farmersdelight/textures/block/beetroot_crate_side.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/farmersdelight/textures/block/beetroot_crate_top.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/farmersdelight/textures/block/basket_bottom.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/farmersdelight/textures/block/basket_side.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/farmersdelight/textures/block/basket_top.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/farmersdelight/textures/block/rice_stage2.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/farmersdelight/textures/block/rice_supporting.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/farmersdelight/textures/block/rice_stage3.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/farmersdelight/textures/block/rice_stage0.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/farmersdelight/textures/block/rice_stage1.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/farmersdelight/textures/block/apple_pie_top.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/farmersdelight/textures/block/apple_pie_inner.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/farmersdelight/textures/block/cooking_pot.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/farmersdelight/textures/block/cooking_pot_tray_side.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/farmersdelight/textures/block/cooking_pot_tray_top.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/farmersdelight/textures/block/crimson_pantry_top.png,xcount=1,ycount=1
texture:id=txt0090,filename=assets/farmersdelight/textures/block/crimson_pantry_side.png,xcount=1,ycount=1
texture:id=txt0091,filename=assets/farmersdelight/textures/block/crimson_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0092,filename=assets/farmersdelight/textures/block/crimson_pantry_front.png,xcount=1,ycount=1
texture:id=txt0093,filename=assets/farmersdelight/textures/block/wild_onions.png,xcount=1,ycount=1
texture:id=txt0094,filename=assets/farmersdelight/textures/block/straw_bale_side.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/farmersdelight/textures/block/straw_bale_end.png,xcount=1,ycount=1
texture:id=txt0096,filename=assets/farmersdelight/textures/block/tomatoes_stage3.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/farmersdelight/textures/block/tomatoes_stage4.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/farmersdelight/textures/block/tomatoes_stage2.png,xcount=1,ycount=1
texture:id=txt0099,filename=assets/farmersdelight/textures/block/tomatoes_stage1.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/farmersdelight/textures/block/tomatoes_stage0.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/farmersdelight/textures/block/onion_crate_side.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/farmersdelight/textures/block/onion_crate_top.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/farmersdelight/textures/block/wild_beetroots.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/farmersdelight/textures/block/spruce_pantry_top.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/farmersdelight/textures/block/spruce_pantry_side.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/farmersdelight/textures/block/spruce_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/farmersdelight/textures/block/spruce_pantry_front.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/farmersdelight/textures/block/brown_mushroom_colony_stage2.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/farmersdelight/textures/block/brown_mushroom_colony_stage3.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/farmersdelight/textures/block/brown_mushroom_colony_stage0.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/farmersdelight/textures/block/brown_mushroom_colony_stage1.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/farmersdelight/textures/block/rice_upper_crop_stage2.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/farmersdelight/textures/block/rice_upper_crop_stage3.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/farmersdelight/textures/block/rice_upper_crop_stage0.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/farmersdelight/textures/block/rice_upper_crop_stage1.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/farmersdelight/textures/block/red_mushroom_colony_stage2.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/farmersdelight/textures/block/red_mushroom_colony_stage3.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/farmersdelight/textures/block/red_mushroom_colony_stage0.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/farmersdelight/textures/block/red_mushroom_colony_stage1.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/farmersdelight/textures/block/tatami_mat_odd.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/farmersdelight/textures/block/tatami_mat_even.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/farmersdelight/textures/block/dark_oak_pantry_top.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/farmersdelight/textures/block/dark_oak_pantry_side.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/farmersdelight/textures/block/dark_oak_pantry_front_open.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/farmersdelight/textures/block/dark_oak_pantry_front.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/farmersdelight/textures/block/cabbage_crate_side.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/farmersdelight/textures/block/cabbage_crate_top.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/farmersdelight/textures/block/rice_bale_side.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/farmersdelight/textures/block/rice_bale_bottom.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/farmersdelight/textures/block/rice_bale_top.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/farmersdelight/textures/block/organic_compost_stage0.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/farmersdelight/textures/block/organic_compost_stage1.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/farmersdelight/textures/block/organic_compost_stage2.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/farmersdelight/textures/block/organic_compost_stage3.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/farmersdelight/textures/block/wild_potatoes.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/farmersdelight/textures/block/roast_chicken_eaten.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/farmersdelight/textures/block/roast_chicken_gibs.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/farmersdelight/textures/block/tray_top_veggies.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/farmersdelight/textures/block/roast_chicken_body.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/farmersdelight/textures/block/tray_top_leftover.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/farmersdelight/textures/block/stuffed_pumpkin_details.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/farmersdelight/textures/block/stuffed_pumpkin_bottom.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/farmersdelight/textures/block/stuffed_pumpkin_side.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/farmersdelight/textures/block/stuffed_pumpkin_top_eaten.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/farmersdelight/textures/block/stuffed_pumpkin_top.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/farmersdelight/textures/block/rich_soil_farmland.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/farmersdelight/textures/block/rich_soil_farmland_moist_side.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/farmersdelight/textures/block/rich_soil_farmland_moist.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/farmersdelight/textures/block/cutting_board.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/farmersdelight/textures/block/chocolate_pie_top.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/farmersdelight/textures/block/chocolate_pie_inner.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/farmersdelight/textures/block/stove_bottom.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/farmersdelight/textures/block/stove_side.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/farmersdelight/textures/block/stove_top_on.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/farmersdelight/textures/block/stove_front_on.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/farmersdelight/textures/block/stove_top.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/farmersdelight/textures/block/stove_front.png,xcount=1,ycount=1
block:id=%cabbages,data=6,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=7,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=4,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=5,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=2,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=3,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=0,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%cabbages,data=1,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%half_tatami_mat,data=2,patch0=6000:txt0009,patch1=0:txt0010,patch2=4000:txt0009,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%half_tatami_mat,data=3,patch0=4000:txt0009,patch1=0:txt0010,patch2=6000:txt0009,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%half_tatami_mat,data=1,patch0=5000:txt0009,patch1=0:txt0010,patch2=5000:txt0009,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%half_tatami_mat,data=0,patch0=0:txt0009,patch1=0:txt0010,patch2=0:txt0009,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=*,patch0=4000:txt0011,patch1=0:txt0011,patch2=6000:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0013,patch7=6000:txt0014,patch8=0:txt0013,patch9=0:txt0015,patch10=0:txt0013,patch11=0:txt0015,patch12=6000:txt0014,patch13=0:txt0013,patch14=0:txt0013,patch15=0:txt0013,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=*,patch0=4000:txt0011,patch1=0:txt0011,patch2=6000:txt0016,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0013,patch7=6000:txt0014,patch8=0:txt0013,patch9=0:txt0013,patch10=0:txt0013,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=*,patch0=4000:txt0011,patch1=0:txt0011,patch2=6000:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0015,patch7=6000:txt0014,patch8=0:txt0013,patch9=0:txt0013,patch10=0:txt0015,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=*,patch0=4000:txt0011,patch1=0:txt0011,patch2=6000:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0015,patch7=6000:txt0014,patch8=0:txt0013,patch9=0:txt0013,patch10=0:txt0013,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=15,patch0=4000:txt0011,patch1=0:txt0011,patch2=6000:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=0,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=13,patch0=6000:txt0011,patch1=0:txt0011,patch2=4000:txt0012,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0013,patch7=4000:txt0014,patch8=0:txt0013,patch9=0:txt0013,patch10=0:txt0015,patch11=0:txt0013,patch12=4000:txt0014,patch13=0:txt0015,patch14=0:txt0013,patch15=0:txt0013,transparency=SEMITRANSPARENT,stdrot=true
block:id=%shepherds_pie_block,data=14,patch0=6000:txt0011,patch1=0:txt0011,patch2=4000:txt0016,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0013,patch7=4000:txt0014,patch8=0:txt0013,patch9=0:txt0013,patch10=0:txt0013,transparency=SEMITRANSPARENT,stdrot=true
