modname:environmental

texture:id=txt0001,filename=assets/environmental/textures/block/pink_delphinium_top.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/environmental/textures/block/pink_delphinium_bottom.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/minecraft/textures/colormap/grass.png,xcount=1,ycount=1,format=BIOME
texture:id=txt0004,filename=assets/environmental/textures/block/purple_wisteria_leaves.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/environmental/textures/block/duckweed_thatch.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/environmental/textures/block/duckweed_thatch_extrudes.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/environmental/textures/block/white_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/environmental/textures/block/cherry_beehive_end.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/environmental/textures/block/cherry_beehive_side.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/environmental/textures/block/cherry_beehive_front.png,xcount=1,ycount=1
texture:id=txt0011,filename=assets/environmental/textures/block/cherry_beehive_front_honey.png,xcount=1,ycount=1
texture:id=txt0012,filename=assets/environmental/textures/block/yellow_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0013,filename=assets/environmental/textures/block/orange_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0014,filename=assets/environmental/textures/block/wisteria_planks.png,xcount=1,ycount=1
texture:id=txt0015,filename=assets/minecraft/textures/block/flower_pot.png,xcount=1,ycount=1
texture:id=txt0016,filename=assets/minecraft/textures/block/dirt.png,xcount=1,ycount=1
texture:id=txt0017,filename=assets/environmental/textures/block/cattail_sprouts.png,xcount=1,ycount=1
texture:id=txt0018,filename=assets/environmental/textures/block/wisteria_bookshelf.png,xcount=1,ycount=1
texture:id=txt0019,filename=assets/environmental/textures/block/pink_wisteria_sapling.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/environmental/textures/block/purple_hanging_wisteria_leaves_top.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/environmental/textures/block/purple_hanging_wisteria_leaves_bottom.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/environmental/textures/block/purple_wisteria_sapling.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/environmental/textures/block/white_hanging_wisteria_leaves_top.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/environmental/textures/block/white_hanging_wisteria_leaves_bottom.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/environmental/textures/block/hay_nest.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/environmental/textures/block/turkey_eggs.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/environmental/textures/block/lime_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/environmental/textures/block/red_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/environmental/textures/block/twig_nest.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/environmental/textures/block/chicken_eggs.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/environmental/textures/block/wisteria_ladder.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/environmental/textures/block/magenta_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/environmental/textures/block/chiseled_red_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/environmental/textures/block/mud.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/environmental/textures/block/purple_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/environmental/textures/block/gray_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/environmental/textures/block/chiseled_green_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/environmental/textures/block/magenta_hibiscus.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/environmental/textures/block/willow_log.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/environmental/textures/block/willow_log_top.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/environmental/textures/block/wisteria_log.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/environmental/textures/block/willow_leaves.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/environmental/textures/block/orange_hibiscus.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/environmental/textures/block/cyan_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/environmental/textures/block/chiseled_light_gray_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/environmental/textures/block/blue_delphinium_top.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/environmental/textures/block/blue_delphinium_bottom.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/environmental/textures/block/chiseled_orange_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/environmental/textures/block/willow_sapling.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/environmental/textures/block/cartwheel_stem.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/environmental/textures/block/cartwheel_stem_flipped.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/environmental/textures/block/cartwheel_back.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/environmental/textures/block/cartwheel_front.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/environmental/textures/block/cherry_planks.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/environmental/textures/block/violet.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/environmental/textures/block/terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/environmental/textures/block/yellow_hibiscus.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/environmental/textures/block/yak_hair_block_end.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/environmental/textures/block/yak_hair_block_side.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/environmental/textures/block/yak_hair_block_extrudes.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/environmental/textures/block/cattail_thatch.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/environmental/textures/block/cattail_thatch_extrudes.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/environmental/textures/block/purple_delphinium_top.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/environmental/textures/block/purple_delphinium_bottom.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/environmental/textures/block/ice_bricks.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/environmental/textures/block/pink_wisteria_leaves.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/environmental/textures/block/stripped_willow_log.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/environmental/textures/block/ice_lantern.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/environmental/textures/block/blue_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/environmental/textures/block/light_blue_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/environmental/textures/block/pink_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/environmental/textures/block/willow_planks.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/environmental/textures/block/light_gray_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/environmental/textures/block/cherry_ladder.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/environmental/textures/block/pink_hibiscus.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/environmental/textures/block/potted_bird_of_paradise.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/environmental/textures/block/black_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/environmental/textures/block/ice_chain.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/environmental/textures/block/white_wisteria_leaves.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/environmental/textures/block/giant_tall_grass_top.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/environmental/textures/block/giant_tall_grass_bottom.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/environmental/textures/block/willow_ladder.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/environmental/textures/block/mud_bricks.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/environmental/textures/block/blue_hanging_wisteria_leaves_top.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/environmental/textures/block/blue_hanging_wisteria_leaves_bottom.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/environmental/textures/block/cherry_trapdoor.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/environmental/textures/block/stripped_wisteria_log.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/environmental/textures/block/stripped_wisteria_log_top.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/environmental/textures/block/green_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0090,filename=assets/environmental/textures/block/brown_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0091,filename=assets/environmental/textures/block/chiseled_light_blue_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0092,filename=assets/environmental/textures/block/mycelium_path_side.png,xcount=1,ycount=1
texture:id=txt0093,filename=assets/environmental/textures/block/mycelium_path_top.png,xcount=1,ycount=1
texture:id=txt0094,filename=assets/environmental/textures/block/chiseled_magenta_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/environmental/textures/block/grass_thatch.png,xcount=1,ycount=1
texture:id=txt0096,filename=assets/environmental/textures/block/grass_thatch_extrudes.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/minecraft/textures/colormap/foliage.png,xcount=1,ycount=1,format=BIOME
texture:id=txt0098,filename=assets/environmental/textures/block/stripped_cherry_log.png,xcount=1,ycount=1
texture:id=txt0099,filename=assets/environmental/textures/block/red_hibiscus.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/environmental/textures/block/stripped_willow_log_top.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/environmental/textures/block/cherry_log.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/environmental/textures/block/cattail_tall_bottom_animated.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/environmental/textures/block/cattail_tall_top.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/environmental/textures/block/cattail_tall_grown_top.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/environmental/textures/block/cattail_tall_grown_bottom.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/environmental/textures/block/cattail_tall_top_animated.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/environmental/textures/block/cattail_tall_bottom.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/environmental/textures/block/white_delphinium_top.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/environmental/textures/block/white_delphinium_bottom.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/environmental/textures/block/cherry_crate_bottom.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/environmental/textures/block/cherry_crate_side.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/environmental/textures/block/cherry_crate_top.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/environmental/textures/block/chiseled_yellow_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/environmental/textures/block/chicken_egg_crate_bottom.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/environmental/textures/block/chicken_egg_crate_side.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/environmental/textures/block/chicken_egg_crate_top.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/environmental/textures/block/chiseled_cyan_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/environmental/textures/block/cherry_bookshelf.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/environmental/textures/block/chiseled_gray_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/environmental/textures/block/podzol_path_side.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/environmental/textures/block/podzol_path_top.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/environmental/textures/block/bluebell.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/environmental/textures/block/white_lotus_flower.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/environmental/textures/block/wisteria_trapdoor.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/environmental/textures/block/stripped_cherry_log_top.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/environmental/textures/block/pink_hanging_wisteria_leaves_top.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/environmental/textures/block/pink_hanging_wisteria_leaves_bottom.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/environmental/textures/block/chiseled_pink_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/environmental/textures/block/duck_eggs.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/environmental/textures/block/white_wisteria_sapling.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/environmental/textures/block/red_lotus_flower.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/environmental/textures/block/cherry_log_top.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/environmental/textures/block/willow_bookshelf.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/environmental/textures/block/cherry_sapling.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/environmental/textures/block/willow_trapdoor.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/environmental/textures/block/blue_wisteria_sapling.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/environmental/textures/block/buried_truffle.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/environmental/textures/block/cherry_door_bottom.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/environmental/textures/block/cherry_door_top.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/minecraft/textures/block/chain.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/environmental/textures/block/wisteria_door_bottom.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/environmental/textures/block/wisteria_door_top.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/environmental/textures/block/cherry_leaves.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/environmental/textures/block/chiseled_mud_bricks.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/environmental/textures/block/potted_white_delphinium.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/minecraft/textures/texture.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/environmental/textures/block/dianthus.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/environmental/textures/block/potted_bluebell.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/environmental/textures/block/blue_wisteria_leaves.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/environmental/textures/block/chiseled_purple_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/environmental/textures/block/kiln_bottom.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/environmental/textures/block/kiln_side.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/environmental/textures/block/kiln_top.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/environmental/textures/block/kiln_front_on.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/environmental/textures/block/kiln_front.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/environmental/textures/block/purple_hibiscus.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/environmental/textures/block/potted_pink_delphinium.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/environmental/textures/block/turtle_egg_crate_bottom.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/environmental/textures/block/turtle_egg_crate_side.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/environmental/textures/block/turtle_egg_crate_top.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/environmental/textures/block/cattail_sprouts_animated.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/environmental/textures/block/willow_beehive_end.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/environmental/textures/block/willow_beehive_side.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/environmental/textures/block/willow_beehive_front.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/environmental/textures/block/willow_beehive_front_honey.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/environmental/textures/block/giant_lily_pad.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/environmental/textures/block/chiseled_blue_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/environmental/textures/block/chiseled_brown_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/environmental/textures/block/willow_door_bottom.png,xcount=1,ycount=1
texture:id=txt0170,filename=assets/environmental/textures/block/willow_door_top.png,xcount=1,ycount=1
texture:id=txt0171,filename=assets/environmental/textures/block/chiseled_ice_bricks.png,xcount=1,ycount=1
texture:id=txt0172,filename=assets/environmental/textures/block/chiseled_white_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0173,filename=assets/environmental/textures/block/large_lily_pad.png,xcount=1,ycount=1
texture:id=txt0174,filename=assets/environmental/textures/block/bird_of_paradise_top.png,xcount=1,ycount=1
texture:id=txt0175,filename=assets/environmental/textures/block/bird_of_paradise_bottom.png,xcount=1,ycount=1
texture:id=txt0176,filename=assets/environmental/textures/block/mycelium_sprouts.png,xcount=1,ycount=1
texture:id=txt0177,filename=assets/environmental/textures/block/hanging_willow_leaves.png,xcount=1,ycount=1
texture:id=txt0178,filename=assets/environmental/textures/block/truffle_crate_bottom.png,xcount=1,ycount=1
texture:id=txt0179,filename=assets/environmental/textures/block/truffle_crate_side.png,xcount=1,ycount=1
texture:id=txt0180,filename=assets/environmental/textures/block/truffle_crate_top.png,xcount=1,ycount=1
texture:id=txt0181,filename=assets/environmental/textures/block/chiseled_bricks.png,xcount=1,ycount=1
texture:id=txt0182,filename=assets/environmental/textures/block/slabfish_effigy.png,xcount=1,ycount=1
texture:id=txt0183,filename=assets/environmental/textures/block/sawmill_side.png,xcount=1,ycount=1
texture:id=txt0184,filename=assets/environmental/textures/block/sawmill_back.png,xcount=1,ycount=1
texture:id=txt0185,filename=assets/environmental/textures/block/sawmill_front.png,xcount=1,ycount=1
texture:id=txt0186,filename=assets/environmental/textures/block/sawmill_saw.png,xcount=1,ycount=1
texture:id=txt0187,filename=assets/environmental/textures/block/tall_dead_bush_top.png,xcount=1,ycount=1
texture:id=txt0188,filename=assets/environmental/textures/block/tall_dead_bush_bottom.png,xcount=1,ycount=1
texture:id=txt0189,filename=assets/environmental/textures/block/chiseled_lime_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0190,filename=assets/environmental/textures/block/chiseled_terracotta_bricks.png,xcount=1,ycount=1
texture:id=txt0191,filename=assets/environmental/textures/block/potted_purple_delphinium.png,xcount=1,ycount=1
texture:id=txt0192,filename=assets/environmental/textures/block/duck_egg_crate_bottom.png,xcount=1,ycount=1
texture:id=txt0193,filename=assets/environmental/textures/block/duck_egg_crate_side.png,xcount=1,ycount=1
texture:id=txt0194,filename=assets/environmental/textures/block/duck_egg_crate_top.png,xcount=1,ycount=1
texture:id=txt0195,filename=assets/environmental/textures/block/wisteria_log_top.png,xcount=1,ycount=1
texture:id=txt0196,filename=assets/environmental/textures/block/wisteria_beehive_end.png,xcount=1,ycount=1
texture:id=txt0197,filename=assets/environmental/textures/block/wisteria_beehive_side.png,xcount=1,ycount=1
